准确性权重,时间权重,稳定性权重,最优方案,最低综合风险,风险_15/18,风险_16/18,风险_18/22
0.02,0.41000000000000003,0.57,16/18,0.1349758313454076,0.1743773674610429,0.1349758313454076,0.1701336620682743
0.02,0.4,0.58,16/18,0.13315475055354029,0.17423146055895622,0.13315475055354029,0.1660057861988254
0.02,0.39,0.59,16/18,0.131333669761673,0.17408555365686956,0.131333669761673,0.16187791032937648
0.02,0.38,0.6,16/18,0.12951258896980566,0.17393964675478288,0.12951258896980566,0.15775003445992758
0.02,0.37,0.61,16/18,0.12769150817793837,0.1737937398526962,0.12769150817793837,0.15362215859047867
0.02,0.36,0.62,16/18,0.12587042738607104,0.1736478329506095,0.12587042738607104,0.14949428272102977
0.02,0.35,0.63,16/18,0.12404934659420375,0.17350192604852283,0.12404934659420375,0.14536640685158086
0.02,0.33999999999999997,0.64,16/18,0.12222826580233645,0.17335601914643617,0.12222826580233645,0.14123853098213193
0.02,0.32999999999999996,0.65,16/18,0.12040718501046913,0.17321011224434948,0.12040718501046913,0.13711065511268303
0.02,0.31999999999999995,0.66,16/18,0.11858610421860181,0.1730642053422628,0.11858610421860181,0.13298277924323412
0.02,0.30999999999999994,0.67,16/18,0.1167650234267345,0.17291829844017614,0.1167650234267345,0.12885490337378522
0.02,0.29999999999999993,0.68,16/18,0.11494394263486718,0.17277239153808946,0.11494394263486718,0.1247270275043363
0.02,0.29000000000000004,0.69,16/18,0.11312286184299991,0.17262648463600277,0.11312286184299991,0.12059915163488745
0.02,0.28,0.7,16/18,0.1113017810511326,0.17248057773391612,0.1113017810511326,0.11647127576543853
0.02,0.27,0.71,16/18,0.10948070025926529,0.1723346708318294,0.10948070025926529,0.11234339989598963
0.02,0.26,0.72,16/18,0.10765961946739797,0.17218876392974275,0.10765961946739797,0.10821552402654072
0.02,0.25,0.73,18/22,0.10408764815709182,0.1720428570276561,0.10583853867553067,0.10408764815709182
0.02,0.24,0.74,18/22,0.09995977228764291,0.17189695012556938,0.10401745788366334,0.09995977228764291
0.02,0.22999999999999998,0.75,18/22,0.09583189641819401,0.17175104322348272,0.10219637709179605,0.09583189641819401
0.02,0.21999999999999997,0.76,18/22,0.0917040205487451,0.17160513632139607,0.10037529629992872,0.0917040205487451
0.02,0.20999999999999996,0.77,18/22,0.08757614467929618,0.17145922941930938,0.09855421550806143,0.08757614467929618
0.02,0.19999999999999996,0.78,18/22,0.08344826880984728,0.17131332251722267,0.0967331347161941,0.08344826880984728
0.02,0.18999999999999995,0.79,18/22,0.07932039294039837,0.17116741561513601,0.0949120539243268,0.07932039294039837
0.02,0.17999999999999994,0.8,18/22,0.07519251707094947,0.17102150871304933,0.09309097313245948,0.07519251707094947
0.02,0.16999999999999993,0.81,18/22,0.07106464120150056,0.17087560181096267,0.09126989234059218,0.07106464120150056
0.02,0.16000000000000003,0.82,18/22,0.0669367653320517,0.170729694908876,0.08944881154872489,0.0669367653320517
0.02,0.15000000000000002,0.83,18/22,0.0628088894626028,0.1705837880067893,0.08762773075685758,0.0628088894626028
0.02,0.14,0.84,18/22,0.058681013593153884,0.17043788110470265,0.08580664996499027,0.058681013593153884
0.02,0.13,0.85,18/22,0.05455313772370498,0.17029197420261594,0.08398556917312297,0.05455313772370498
0.02,0.12,0.86,18/22,0.050425261854256075,0.17014606730052928,0.08216448838125565,0.050425261854256075
0.02,0.10999999999999999,0.87,18/22,0.04629738598480717,0.1700001603984426,0.08034340758938835,0.04629738598480717
0.02,0.09999999999999998,0.88,18/22,0.04216951011535826,0.1698542534963559,0.07852232679752104,0.04216951011535826
0.02,0.08999999999999997,0.89,18/22,0.03804163424590935,0.16970834659426925,0.07670124600565373,0.03804163424590935
0.02,0.07999999999999996,0.9,18/22,0.03391375837646045,0.1695624396921826,0.07488016521378642,0.03391375837646045
0.02,0.06999999999999995,0.91,18/22,0.02978588250701154,0.1694165327900959,0.07305908442191911,0.02978588250701154
0.02,0.05999999999999994,0.92,18/22,0.02565800663756263,0.1692706258880092,0.07123800363005181,0.02565800663756263
0.02,0.04999999999999993,0.93,18/22,0.021530130768113727,0.16912471898592255,0.06941692283818449,0.021530130768113727
0.02,0.040000000000000036,0.94,18/22,0.017402254898664864,0.16897881208383586,0.0675958420463172,0.017402254898664864
0.02,0.030000000000000027,0.95,18/22,0.013274379029215957,0.1688329051817492,0.06577476125444989,0.013274379029215957
0.02,0.020000000000000018,0.96,18/22,0.00914650315976705,0.16868699827966252,0.06395368046258258,0.00914650315976705
0.02,0.010000000000000009,0.97,18/22,0.005018627290318145,0.16854109137757584,0.06213259967071527,0.005018627290318145
0.02,0.0,0.98,18/22,0.000890751420869238,0.16839518447548915,0.06031151887884796,0.000890751420869238
0.03,0.97,0.0,15/18,0.18174574621564132,0.18174574621564132,0.23711211512940078,0.4017400864678475
0.03,0.96,0.01,15/18,0.18159983931355467,0.18159983931355467,0.23529103433753346,0.3976122105983986
0.03,0.95,0.02,15/18,0.18145393241146798,0.18145393241146798,0.2334699535456662,0.39348433472894967
0.03,0.94,0.03,15/18,0.1813080255093813,0.1813080255093813,0.23164887275379886,0.38935645885950076
0.03,0.9299999999999999,0.04,15/18,0.18116211860729461,0.18116211860729461,0.22982779196193157,0.38522858299005186
0.03,0.9199999999999999,0.05,15/18,0.18101621170520796,0.18101621170520796,0.22800671117006424,0.38110070712060296
0.03,0.9099999999999999,0.06,15/18,0.18087030480312127,0.18087030480312127,0.22618563037819692,0.37697283125115405
0.03,0.8999999999999999,0.07,15/18,0.1807243979010346,0.1807243979010346,0.22436454958632962,0.37284495538170515
0.03,0.89,0.08,15/18,0.18057849099894793,0.18057849099894793,0.22254346879446232,0.36871707951225624
0.03,0.88,0.09,15/18,0.18043258409686125,0.18043258409686125,0.22072238800259503,0.36458920364280734
0.03,0.87,0.1,15/18,0.1802866771947746,0.1802866771947746,0.2189013072107277,0.36046132777335843
0.03,0.86,0.11,15/18,0.18014077029268788,0.18014077029268788,0.2170802264188604,0.3563334519039095
0.03,0.85,0.12,15/18,0.17999486339060122,0.17999486339060122,0.2152591456269931,0.3522055760344606
0.03,0.84,0.13,15/18,0.17984895648851454,0.17984895648851454,0.21343806483512578,0.3480777001650117
0.03,0.83,0.14,15/18,0.17970304958642788,0.17970304958642788,0.2116169840432585,0.3439498242955628
0.03,0.82,0.15,15/18,0.17955714268434117,0.17955714268434117,0.20979590325139116,0.3398219484261139
0.03,0.8099999999999999,0.16,15/18,0.17941123578225449,0.17941123578225449,0.20797482245952384,0.335694072556665
0.03,0.7999999999999999,0.17,15/18,0.17926532888016783,0.17926532888016783,0.20615374166765654,0.3315661966872161
0.03,0.79,0.18,15/18,0.17911942197808117,0.17911942197808117,0.20433266087578925,0.32743832081776725
0.03,0.78,0.19,15/18,0.17897351507599452,0.17897351507599452,0.20251158008392195,0.32331044494831834
0.03,0.77,0.2,15/18,0.1788276081739078,0.1788276081739078,0.20069049929205465,0.31918256907886944
0.03,0.76,0.21,15/18,0.17868170127182115,0.17868170127182115,0.19886941850018733,0.31505469320942053
0.03,0.75,0.22,15/18,0.17853579436973446,0.17853579436973446,0.19704833770832003,0.31092681733997163
0.03,0.74,0.23,15/18,0.17838988746764778,0.17838988746764778,0.1952272569164527,0.3067989414705227
0.03,0.73,0.24,15/18,0.1782439805655611,0.1782439805655611,0.1934061761245854,0.3026710656010738
0.03,0.72,0.25,15/18,0.1780980736634744,0.1780980736634744,0.19158509533271809,0.2985431897316249
0.03,0.71,0.26,15/18,0.17795216676138775,0.17795216676138775,0.18976401454085076,0.294415313862176
0.03,0.7,0.27,15/18,0.17780625985930107,0.17780625985930107,0.18794293374898347,0.2902874379927271
0.03,0.69,0.28,15/18,0.17766035295721438,0.17766035295721438,0.18612185295711614,0.2861595621232782
0.03,0.6799999999999999,0.29,15/18,0.1775144460551277,0.1775144460551277,0.18430077216524887,0.28203168625382924
0.03,0.6699999999999999,0.3,15/18,0.17736853915304104,0.17736853915304104,0.18247969137338155,0.27790381038438033
0.03,0.6599999999999999,0.31,15/18,0.17722263225095436,0.17722263225095436,0.18065861058151422,0.27377593451493143
0.03,0.6499999999999999,0.32,15/18,0.17707672534886768,0.17707672534886768,0.17883752978964693,0.2696480586454825
0.03,0.6399999999999999,0.33,15/18,0.17693081844678102,0.17693081844678102,0.1770164489977796,0.2655201827760336
0.03,0.6299999999999999,0.34,16/18,0.1751953682059123,0.17678491154469433,0.1751953682059123,0.2613923069065847
0.03,0.62,0.35,16/18,0.173374287414045,0.17663900464260768,0.173374287414045,0.25726443103713587
0.03,0.61,0.36,16/18,0.17155320662217768,0.176493097740521,0.17155320662217768,0.25313655516768696
0.03,0.6,0.37,16/18,0.1697321258303104,0.1763471908384343,0.1697321258303104,0.24900867929823803
0.03,0.59,0.38,16/18,0.1679110450384431,0.17620128393634765,0.1679110450384431,0.24488080342878912
0.03,0.58,0.39,16/18,0.1660899642465758,0.17605537703426094,0.1660899642465758,0.24075292755934022
0.03,0.57,0.4,16/18,0.16426888345470847,0.17590947013217428,0.16426888345470847,0.2366250516898913
0.03,0.56,0.41,16/18,0.16244780266284117,0.17576356323008763,0.16244780266284117,0.23249717582044244
0.03,0.55,0.42,16/18,0.16062672187097388,0.17561765632800094,0.16062672187097388,0.22836929995099353
0.03,0.54,0.43,16/18,0.15880564107910655,0.17547174942591426,0.15880564107910655,0.22424142408154463
0.03,0.53,0.44,16/18,0.15698456028723926,0.1753258425238276,0.15698456028723926,0.22011354821209572
0.03,0.52,0.45,16/18,0.15516347949537193,0.17517993562174092,0.15516347949537193,0.21598567234264682
0.03,0.51,0.46,16/18,0.15334239870350463,0.17503402871965423,0.15334239870350463,0.2118577964731979
0.03,0.5,0.47,16/18,0.1515213179116373,0.17488812181756755,0.1515213179116373,0.207729920603749
0.03,0.49,0.48,16/18,0.14970023711977,0.17474221491548086,0.14970023711977,0.2036020447343001
0.03,0.48,0.49,16/18,0.1478791563279027,0.1745963080133942,0.1478791563279027,0.1994741688648512
0.03,0.47,0.5,16/18,0.1460580755360354,0.17445040111130752,0.1460580755360354,0.1953462929954023
0.03,0.45999999999999996,0.51,16/18,0.14423699474416807,0.17430449420922084,0.14423699474416807,0.1912184171259534
0.03,0.44999999999999996,0.52,16/18,0.14241591395230077,0.17415858730713418,0.14241591395230077,0.18709054125650448
0.03,0.43999999999999995,0.53,16/18,0.14059483316043345,0.1740126804050475,0.14059483316043345,0.18296266538705558
0.03,0.42999999999999994,0.54,16/18,0.13877375236856615,0.17386677350296081,0.13877375236856615,0.17883478951760665
0.03,0.41999999999999993,0.55,16/18,0.13695267157669883,0.17372086660087413,0.13695267157669883,0.17470691364815774
0.03,0.4099999999999999,0.56,16/18,0.13513159078483153,0.17357495969878745,0.13513159078483153,0.17057903777870884
0.03,0.4,0.57,16/18,0.13331050999296423,0.1734290527967008,0.13331050999296423,0.16645116190926
0.03,0.39,0.58,16/18,0.1314894292010969,0.17328314589461413,0.1314894292010969,0.16232328603981108
0.03,0.38,0.59,16/18,0.12966834840922964,0.17313723899252742,0.12966834840922964,0.15819541017036218
0.03,0.37,0.6,16/18,0.12784726761736231,0.17299133209044076,0.12784726761736231,0.15406753430091327
0.03,0.36,0.61,16/18,0.126026186825495,0.17284542518835408,0.126026186825495,0.14993965843146437
0.03,0.35,0.62,16/18,0.1242051060336277,0.1726995182862674,0.1242051060336277,0.14581178256201546
0.03,0.33999999999999997,0.63,16/18,0.1223840252417604,0.17255361138418074,0.1223840252417604,0.14168390669256653
0.03,0.32999999999999996,0.64,16/18,0.12056294444989307,0.17240770448209403,0.12056294444989307,0.13755603082311763
0.03,0.31999999999999995,0.65,16/18,0.11874186365802576,0.17226179758000737,0.11874186365802576,0.13342815495366872
0.03,0.30999999999999994,0.66,16/18,0.11692078286615845,0.17211589067792069,0.11692078286615845,0.12930027908421982
0.03,0.29999999999999993,0.67,16/18,0.11509970207429114,0.171969983775834,0.11509970207429114,0.1251724032147709
0.03,0.2899999999999999,0.68,16/18,0.11327862128242383,0.17182407687374734,0.11327862128242383,0.12104452734532202
0.03,0.28,0.69,16/18,0.11145754049055655,0.17167816997166066,0.11145754049055655,0.11691665147587316
0.03,0.27,0.7,16/18,0.10963645969868924,0.17153226306957398,0.10963645969868924,0.11278877560642425
0.03,0.26,0.71,16/18,0.10781537890682191,0.1713863561674873,0.10781537890682191,0.10866089973697535
0.03,0.25,0.72,18/22,0.10453302386752644,0.17124044926540063,0.10599429811495462,0.10453302386752644
0.03,0.24,0.73,18/22,0.10040514799807754,0.17109454236331395,0.1041732173230873,0.10040514799807754
0.03,0.22999999999999998,0.74,18/22,0.09627727212862863,0.17094863546122727,0.10235213653122,0.09627727212862863
0.03,0.21999999999999997,0.75,18/22,0.09214939625917973,0.1708027285591406,0.10053105573935268,0.09214939625917973
0.03,0.20999999999999996,0.76,18/22,0.08802152038973081,0.17065682165705393,0.09870997494748537,0.08802152038973081
0.03,0.19999999999999996,0.77,18/22,0.0838936445202819,0.17051091475496727,0.09688889415561806,0.0838936445202819
0.03,0.18999999999999995,0.78,18/22,0.079765768650833,0.17036500785288056,0.09506781336375075,0.079765768650833
0.03,0.17999999999999994,0.79,18/22,0.0756378927813841,0.1702191009507939,0.09324673257188346,0.0756378927813841
0.03,0.16999999999999993,0.8,18/22,0.07151001691193519,0.17007319404870722,0.09142565178001613,0.07151001691193519
0.03,0.15999999999999992,0.81,18/22,0.06738214104248628,0.16992728714662053,0.08960457098814884,0.06738214104248628
0.03,0.15000000000000002,0.82,18/22,0.06325426517303742,0.16978138024453387,0.08778349019628154,0.06325426517303742
0.03,0.14,0.83,18/22,0.0591263893035885,0.1696354733424472,0.08596240940441423,0.0591263893035885
0.03,0.13,0.84,18/22,0.0549985134341396,0.1694895664403605,0.08414132861254692,0.0549985134341396
0.03,0.12,0.85,18/22,0.05087063756469069,0.16934365953827382,0.08232024782067962,0.05087063756469069
0.03,0.10999999999999999,0.86,18/22,0.04674276169524179,0.16919775263618714,0.0804991670288123,0.04674276169524179
0.03,0.09999999999999998,0.87,18/22,0.04261488582579288,0.16905184573410048,0.07867808623694499,0.04261488582579288
0.03,0.08999999999999997,0.88,18/22,0.03848700995634397,0.16890593883201382,0.07685700544507768,0.03848700995634397
0.03,0.07999999999999996,0.89,18/22,0.03435913408689507,0.16876003192992714,0.07503592465321038,0.03435913408689507
0.03,0.06999999999999995,0.9,18/22,0.03023125821744616,0.16861412502784046,0.07321484386134305,0.03023125821744616
0.03,0.05999999999999994,0.91,18/22,0.02610338234799725,0.16846821812575377,0.07139376306947576,0.02610338234799725
0.03,0.04999999999999993,0.92,18/22,0.021975506478548346,0.1683223112236671,0.06957268227760845,0.021975506478548346
0.03,0.039999999999999925,0.93,18/22,0.017847630609099437,0.16817640432158043,0.06775160148574114,0.017847630609099437
0.03,0.030000000000000027,0.94,18/22,0.013719754739650578,0.16803049741949375,0.06593052069387384,0.013719754739650578
0.03,0.020000000000000018,0.95,18/22,0.00959187887020167,0.16788459051740706,0.06410943990200654,0.00959187887020167
0.03,0.010000000000000009,0.96,18/22,0.0054640030007527636,0.1677386836153204,0.062288359110139226,0.0054640030007527636
0.03,0.0,0.97,18/22,0.001336127131303857,0.16759277671323372,0.060467278318271915,0.001336127131303857
0.04,0.96,0.0,15/18,0.18079743155129924,0.18079743155129924,0.23544679377695743,0.3980575863088332
0.04,0.95,0.01,15/18,0.18065152464921255,0.18065152464921255,0.23362571298509013,0.3939297104393843
0.04,0.94,0.02,15/18,0.1805056177471259,0.1805056177471259,0.23180463219322284,0.3898018345699354
0.04,0.9299999999999999,0.03,15/18,0.18035971084503918,0.18035971084503918,0.2299835514013555,0.3856739587004865
0.04,0.9199999999999999,0.04,15/18,0.18021380394295253,0.18021380394295253,0.22816247060948822,0.3815460828310376
0.04,0.9099999999999999,0.05,15/18,0.18006789704086584,0.18006789704086584,0.2263413898176209,0.3774182069615887
0.04,0.8999999999999999,0.06,15/18,0.1799219901387792,0.1799219901387792,0.22452030902575357,0.37329033109213977
0.04,0.8899999999999999,0.07,15/18,0.17977608323669247,0.17977608323669247,0.22269922823388627,0.36916245522269087
0.04,0.88,0.08,15/18,0.17963017633460582,0.17963017633460582,0.22087814744201897,0.36503457935324196
0.04,0.87,0.09,15/18,0.17948426943251916,0.17948426943251916,0.21905706665015168,0.36090670348379306
0.04,0.86,0.1,15/18,0.17933836253043248,0.17933836253043248,0.21723598585828438,0.35677882761434415
0.04,0.85,0.11,15/18,0.1791924556283458,0.1791924556283458,0.21541490506641706,0.35265095174489525
0.04,0.84,0.12,15/18,0.1790465487262591,0.1790465487262591,0.21359382427454976,0.34852307587544634
0.04,0.83,0.13,15/18,0.17890064182417245,0.17890064182417245,0.21177274348268244,0.34439520000599744
0.04,0.82,0.14,15/18,0.17875473492208577,0.17875473492208577,0.20995166269081514,0.34026732413654853
0.04,0.8099999999999999,0.15,15/18,0.17860882801999906,0.17860882801999906,0.20813058189894781,0.3361394482670996
0.04,0.7999999999999999,0.16,15/18,0.1784629211179124,0.1784629211179124,0.2063095011070805,0.3320115723976507
0.04,0.7899999999999999,0.17,15/18,0.17831701421582571,0.17831701421582571,0.2044884203152132,0.3278836965282018
0.04,0.78,0.18,15/18,0.17817110731373909,0.17817110731373909,0.2026673395233459,0.32375582065875297
0.04,0.77,0.19,15/18,0.17802520041165237,0.17802520041165237,0.20084625873147863,0.31962794478930406
0.04,0.76,0.2,15/18,0.17787929350956572,0.17787929350956572,0.1990251779396113,0.31550006891985516
0.04,0.75,0.21,15/18,0.17773338660747903,0.17773338660747903,0.19720409714774398,0.31137219305040625
0.04,0.74,0.22,15/18,0.17758747970539235,0.17758747970539235,0.19538301635587668,0.30724431718095735
0.04,0.73,0.23,15/18,0.1774415728033057,0.1774415728033057,0.19356193556400936,0.30311644131150844
0.04,0.72,0.24,15/18,0.17729566590121898,0.17729566590121898,0.19174085477214206,0.29898856544205954
0.04,0.71,0.25,15/18,0.17714975899913232,0.17714975899913232,0.18991977398027474,0.29486068957261063
0.04,0.7,0.26,15/18,0.17700385209704564,0.17700385209704564,0.1880986931884074,0.29073281370316173
0.04,0.69,0.27,15/18,0.17685794519495898,0.17685794519495898,0.18627761239654012,0.2866049378337128
