误差倍数,误差标准差,repeat,方案,确定达标比例,确定未达标比例,区间不确定比例,已知状态达标率,相对无误差状态改变率
0.5,0.0018579327921000007,70,18/22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.00749063670411985
0.5,0.0018579327921000007,71,15/18,0.8164794007490637,0.06367041198501873,0.1198501872659176,0.9276595744680851,0.03745318352059925
0.5,0.0018579327921000007,71,16/18,0.8426966292134831,0.0599250936329588,0.09737827715355805,0.9336099585062241,0.0299625468164794
0.5,0.0018579327921000007,71,18/22,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.02247191011235955
0.5,0.0018579327921000007,72,15/18,0.8352059925093633,0.06367041198501873,0.10112359550561797,0.9291666666666667,0.0299625468164794
0.5,0.0018579327921000007,72,16/18,0.8576779026217228,0.056179775280898875,0.08614232209737828,0.9385245901639344,0.0299625468164794
0.5,0.0018579327921000007,72,18/22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.02247191011235955
0.5,0.0018579327921000007,73,15/18,0.8314606741573034,0.06741573033707865,0.10112359550561797,0.925,0.026217228464419477
0.5,0.0018579327921000007,73,16/18,0.8651685393258427,0.06367041198501873,0.07116104868913857,0.9314516129032258,0.02247191011235955
0.5,0.0018579327921000007,73,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.018726591760299626
0.5,0.0018579327921000007,74,15/18,0.8314606741573034,0.06367041198501873,0.10486891385767791,0.9288702928870293,0.018726591760299626
0.5,0.0018579327921000007,74,16/18,0.8576779026217228,0.0599250936329588,0.08239700374531835,0.9346938775510204,0.011235955056179775
0.5,0.0018579327921000007,74,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.003745318352059925
0.5,0.0018579327921000007,75,15/18,0.8314606741573034,0.06741573033707865,0.10112359550561797,0.925,0.011235955056179775
0.5,0.0018579327921000007,75,16/18,0.8576779026217228,0.06367041198501873,0.07865168539325842,0.9308943089430894,0.011235955056179775
0.5,0.0018579327921000007,75,18/22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.0149812734082397
0.5,0.0018579327921000007,76,15/18,0.8277153558052435,0.06367041198501873,0.10861423220973783,0.9285714285714286,0.018726591760299626
0.5,0.0018579327921000007,76,16/18,0.8539325842696629,0.056179775280898875,0.0898876404494382,0.9382716049382716,0.0149812734082397
0.5,0.0018579327921000007,76,18/22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.0149812734082397
0.5,0.0018579327921000007,77,15/18,0.8202247191011236,0.06367041198501873,0.11610486891385768,0.9279661016949152,0.026217228464419477
0.5,0.0018579327921000007,77,16/18,0.846441947565543,0.0599250936329588,0.09363295880149813,0.9338842975206612,0.018726591760299626
0.5,0.0018579327921000007,77,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.011235955056179775
0.5,0.0018579327921000007,78,15/18,0.8202247191011236,0.06741573033707865,0.11235955056179775,0.9240506329113924,0.026217228464419477
0.5,0.0018579327921000007,78,16/18,0.846441947565543,0.0599250936329588,0.09363295880149813,0.9338842975206612,0.02247191011235955
0.5,0.0018579327921000007,78,18/22,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.026217228464419477
0.5,0.0018579327921000007,79,15/18,0.8277153558052435,0.06367041198501873,0.10861423220973783,0.9285714285714286,0.018726591760299626
0.5,0.0018579327921000007,79,16/18,0.8539325842696629,0.0599250936329588,0.08614232209737828,0.9344262295081968,0.018726591760299626
0.5,0.0018579327921000007,79,18/22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.011235955056179775
0.5,0.0018579327921000007,80,15/18,0.8389513108614233,0.06367041198501873,0.09737827715355805,0.9294605809128631,0.02247191011235955
0.5,0.0018579327921000007,80,16/18,0.8576779026217228,0.0599250936329588,0.08239700374531835,0.9346938775510204,0.0149812734082397
0.5,0.0018579327921000007,80,18/22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.0149812734082397
0.5,0.0018579327921000007,81,15/18,0.8239700374531835,0.06741573033707865,0.10861423220973783,0.9243697478991597,0.0299625468164794
0.5,0.0018579327921000007,81,16/18,0.850187265917603,0.06367041198501873,0.08614232209737828,0.930327868852459,0.0299625468164794
0.5,0.0018579327921000007,81,18/22,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.02247191011235955
0.5,0.0018579327921000007,82,15/18,0.846441947565543,0.056179775280898875,0.09737827715355805,0.9377593360995851,0.0299625468164794
0.5,0.0018579327921000007,82,16/18,0.8726591760299626,0.052434456928838954,0.0749063670411985,0.9433198380566802,0.0299625468164794
0.5,0.0018579327921000007,82,18/22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.018726591760299626
0.5,0.0018579327921000007,83,15/18,0.8239700374531835,0.06367041198501873,0.11235955056179775,0.9282700421940928,0.011235955056179775
0.5,0.0018579327921000007,83,16/18,0.8539325842696629,0.056179775280898875,0.0898876404494382,0.9382716049382716,0.011235955056179775
0.5,0.0018579327921000007,83,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.00749063670411985
0.5,0.0018579327921000007,84,15/18,0.8277153558052435,0.06741573033707865,0.10486891385767791,0.9246861924686193,0.026217228464419477
0.5,0.0018579327921000007,84,16/18,0.8576779026217228,0.06367041198501873,0.07865168539325842,0.9308943089430894,0.02247191011235955
0.5,0.0018579327921000007,84,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.02247191011235955
0.5,0.0018579327921000007,85,15/18,0.8314606741573034,0.06367041198501873,0.10486891385767791,0.9288702928870293,0.026217228464419477
0.5,0.0018579327921000007,85,16/18,0.8614232209737828,0.0599250936329588,0.07865168539325842,0.9349593495934959,0.02247191011235955
0.5,0.0018579327921000007,85,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.011235955056179775
0.5,0.0018579327921000007,86,15/18,0.8277153558052435,0.0749063670411985,0.09737827715355805,0.91701244813278,0.026217228464419477
0.5,0.0018579327921000007,86,16/18,0.850187265917603,0.06741573033707865,0.08239700374531835,0.926530612244898,0.026217228464419477
0.5,0.0018579327921000007,86,18/22,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.02247191011235955
0.5,0.0018579327921000007,87,15/18,0.8239700374531835,0.06741573033707865,0.10861423220973783,0.9243697478991597,0.0149812734082397
0.5,0.0018579327921000007,87,16/18,0.850187265917603,0.0599250936329588,0.0898876404494382,0.934156378600823,0.018726591760299626
0.5,0.0018579327921000007,87,18/22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.011235955056179775
0.5,0.0018579327921000007,88,15/18,0.8239700374531835,0.06741573033707865,0.10861423220973783,0.9243697478991597,0.0149812734082397
0.5,0.0018579327921000007,88,16/18,0.8539325842696629,0.06367041198501873,0.08239700374531835,0.9306122448979591,0.011235955056179775
0.5,0.0018579327921000007,88,18/22,0.9101123595505618,0.03745318352059925,0.052434456928838954,0.9604743083003953,0.011235955056179775
0.5,0.0018579327921000007,89,15/18,0.8239700374531835,0.056179775280898875,0.1198501872659176,0.9361702127659575,0.018726591760299626
0.5,0.0018579327921000007,89,16/18,0.8576779026217228,0.052434456928838954,0.0898876404494382,0.9423868312757202,0.0149812734082397
0.5,0.0018579327921000007,89,18/22,0.9250936329588015,0.026217228464419477,0.04868913857677903,0.9724409448818898,0.00749063670411985
0.5,0.0018579327921000007,90,15/18,0.846441947565543,0.06367041198501873,0.0898876404494382,0.9300411522633745,0.018726591760299626
0.5,0.0018579327921000007,90,16/18,0.8651685393258427,0.056179775280898875,0.07865168539325842,0.9390243902439024,0.0149812734082397
0.5,0.0018579327921000007,90,18/22,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.00749063670411985
0.5,0.0018579327921000007,91,15/18,0.8389513108614233,0.0599250936329588,0.10112359550561797,0.9333333333333333,0.033707865168539325
0.5,0.0018579327921000007,91,16/18,0.8614232209737828,0.056179775280898875,0.08239700374531835,0.9387755102040817,0.0299625468164794
0.5,0.0018579327921000007,91,18/22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.02247191011235955
0.5,0.0018579327921000007,92,15/18,0.8202247191011236,0.0749063670411985,0.10486891385767791,0.9163179916317992,0.026217228464419477
0.5,0.0018579327921000007,92,16/18,0.846441947565543,0.07116104868913857,0.08239700374531835,0.9224489795918367,0.026217228464419477
0.5,0.0018579327921000007,92,18/22,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.02247191011235955
0.5,0.0018579327921000007,93,15/18,0.8239700374531835,0.07116104868913857,0.10486891385767791,0.9205020920502092,0.018726591760299626
0.5,0.0018579327921000007,93,16/18,0.850187265917603,0.06741573033707865,0.08239700374531835,0.926530612244898,0.018726591760299626
0.5,0.0018579327921000007,93,18/22,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.011235955056179775
0.5,0.0018579327921000007,94,15/18,0.8352059925093633,0.06367041198501873,0.10112359550561797,0.9291666666666667,0.033707865168539325
0.5,0.0018579327921000007,94,16/18,0.8539325842696629,0.056179775280898875,0.0898876404494382,0.9382716049382716,0.0299625468164794
0.5,0.0018579327921000007,94,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.02247191011235955
0.5,0.0018579327921000007,95,15/18,0.8314606741573034,0.06367041198501873,0.10486891385767791,0.9288702928870293,0.026217228464419477
0.5,0.0018579327921000007,95,16/18,0.8576779026217228,0.052434456928838954,0.0898876404494382,0.9423868312757202,0.0299625468164794
0.5,0.0018579327921000007,95,18/22,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.0149812734082397
0.5,0.0018579327921000007,96,15/18,0.8352059925093633,0.06367041198501873,0.10112359550561797,0.9291666666666667,0.0299625468164794
0.5,0.0018579327921000007,96,16/18,0.8614232209737828,0.056179775280898875,0.08239700374531835,0.9387755102040817,0.026217228464419477
0.5,0.0018579327921000007,96,18/22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.0149812734082397
0.5,0.0018579327921000007,97,15/18,0.8389513108614233,0.052434456928838954,0.10861423220973783,0.9411764705882353,0.011235955056179775
0.5,0.0018579327921000007,97,16/18,0.8651685393258427,0.0449438202247191,0.0898876404494382,0.9506172839506173,0.0149812734082397
0.5,0.0018579327921000007,97,18/22,0.9288389513108615,0.026217228464419477,0.0449438202247191,0.9725490196078431,0.018726591760299626
0.5,0.0018579327921000007,98,15/18,0.8314606741573034,0.06367041198501873,0.10486891385767791,0.9288702928870293,0.0149812734082397
0.5,0.0018579327921000007,98,16/18,0.8576779026217228,0.056179775280898875,0.08614232209737828,0.9385245901639344,0.0149812734082397
0.5,0.0018579327921000007,98,18/22,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.011235955056179775
0.5,0.0018579327921000007,99,15/18,0.8426966292134831,0.052434456928838954,0.10486891385767791,0.9414225941422594,0.0299625468164794
0.5,0.0018579327921000007,99,16/18,0.8689138576779026,0.0449438202247191,0.08614232209737828,0.9508196721311475,0.02247191011235955
0.5,0.0018579327921000007,99,18/22,0.9288389513108615,0.02247191011235955,0.04868913857677903,0.9763779527559056,0.018726591760299626
0.5,0.0018579327921000007,100,15/18,0.8314606741573034,0.056179775280898875,0.11235955056179775,0.9367088607594937,0.011235955056179775
0.5,0.0018579327921000007,100,16/18,0.8576779026217228,0.052434456928838954,0.0898876404494382,0.9423868312757202,0.011235955056179775
0.5,0.0018579327921000007,100,18/22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.003745318352059925
0.5,0.0018579327921000007,101,15/18,0.8314606741573034,0.06367041198501873,0.10486891385767791,0.9288702928870293,0.0299625468164794
0.5,0.0018579327921000007,101,16/18,0.8576779026217228,0.056179775280898875,0.08614232209737828,0.9385245901639344,0.026217228464419477
0.5,0.0018579327921000007,101,18/22,0.9176029962546817,0.033707865168539325,0.04868913857677903,0.9645669291338582,0.02247191011235955
0.5,0.0018579327921000007,102,15/18,0.8314606741573034,0.07116104868913857,0.09737827715355805,0.921161825726141,0.026217228464419477
0.5,0.0018579327921000007,102,16/18,0.8539325842696629,0.06367041198501873,0.08239700374531835,0.9306122448979591,0.026217228464419477
0.5,0.0018579327921000007,102,18/22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.018726591760299626
0.5,0.0018579327921000007,103,15/18,0.8426966292134831,0.052434456928838954,0.10486891385767791,0.9414225941422594,0.04119850187265917
0.5,0.0018579327921000007,103,16/18,0.8689138576779026,0.04868913857677903,0.08239700374531835,0.9469387755102041,0.033707865168539325
0.5,0.0018579327921000007,103,18/22,0.9288389513108615,0.026217228464419477,0.0449438202247191,0.9725490196078431,0.026217228464419477
0.5,0.0018579327921000007,104,15/18,0.8389513108614233,0.0599250936329588,0.10112359550561797,0.9333333333333333,0.026217228464419477
0.5,0.0018579327921000007,104,16/18,0.8614232209737828,0.056179775280898875,0.08239700374531835,0.9387755102040817,0.02247191011235955
0.5,0.0018579327921000007,104,18/22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.011235955056179775
0.5,0.0018579327921000007,105,15/18,0.8314606741573034,0.06367041198501873,0.10486891385767791,0.9288702928870293,0.04119850187265917
0.5,0.0018579327921000007,105,16/18,0.8576779026217228,0.0599250936329588,0.08239700374531835,0.9346938775510204,0.033707865168539325
0.5,0.0018579327921000007,105,18/22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.0149812734082397
0.5,0.0018579327921000007,106,15/18,0.8239700374531835,0.0599250936329588,0.11610486891385768,0.9322033898305084,0.02247191011235955
0.5,0.0018579327921000007,106,16/18,0.8539325842696629,0.052434456928838954,0.09363295880149813,0.9421487603305785,0.026217228464419477
0.5,0.0018579327921000007,106,18/22,0.9213483146067416,0.02247191011235955,0.056179775280898875,0.9761904761904762,0.0149812734082397
0.5,0.0018579327921000007,107,15/18,0.8164794007490637,0.06741573033707865,0.11610486891385768,0.923728813559322,0.033707865168539325
0.5,0.0018579327921000007,107,16/18,0.850187265917603,0.0599250936329588,0.0898876404494382,0.934156378600823,0.033707865168539325
0.5,0.0018579327921000007,107,18/22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.02247191011235955
0.5,0.0018579327921000007,108,15/18,0.8202247191011236,0.06741573033707865,0.11235955056179775,0.9240506329113924,0.02247191011235955
0.5,0.0018579327921000007,108,16/18,0.846441947565543,0.06367041198501873,0.0898876404494382,0.9300411522633745,0.0149812734082397
0.5,0.0018579327921000007,108,18/22,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.011235955056179775
0.5,0.0018579327921000007,109,15/18,0.8277153558052435,0.06741573033707865,0.10486891385767791,0.9246861924686193,0.02247191011235955
0.5,0.0018579327921000007,109,16/18,0.8539325842696629,0.06367041198501873,0.08239700374531835,0.9306122448979591,0.02247191011235955
0.5,0.0018579327921000007,109,18/22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.0149812734082397
0.5,0.0018579327921000007,110,15/18,0.8314606741573034,0.0599250936329588,0.10861423220973783,0.9327731092436975,0.026217228464419477
0.5,0.0018579327921000007,110,16/18,0.8614232209737828,0.056179775280898875,0.08239700374531835,0.9387755102040817,0.02247191011235955
0.5,0.0018579327921000007,110,18/22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.0149812734082397
0.5,0.0018579327921000007,111,15/18,0.8164794007490637,0.06741573033707865,0.11610486891385768,0.923728813559322,0.0449438202247191
0.5,0.0018579327921000007,111,16/18,0.846441947565543,0.0599250936329588,0.09363295880149813,0.9338842975206612,0.04119850187265917
0.5,0.0018579327921000007,111,18/22,0.9101123595505618,0.026217228464419477,0.06367041198501873,0.972,0.0299625468164794
0.5,0.0018579327921000007,112,15/18,0.8389513108614233,0.056179775280898875,0.10486891385767791,0.9372384937238494,0.03745318352059925
