误差倍数,误差标准差,repeat,方案,确定达标比例,确定未达标比例,区间不确定比例,已知状态达标率,状态改变率
0.5,0.0018579327921000007,38,v2整数切点35_开发18_23,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.0149812734082397
0.5,0.0018579327921000007,38,v2整数切点35_部署18_22,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.0149812734082397
0.5,0.0018579327921000007,38,问题2_18_22,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.0149812734082397
0.5,0.0018579327921000007,38,问题2_16_18,0.8539325842696629,0.0599250936329588,0.08614232209737828,0.9344262295081968,0.02247191011235955
0.5,0.0018579327921000007,39,v2数据切点35.33,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.026217228464419477
0.5,0.0018579327921000007,39,v2整数切点35_开发18_23,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.026217228464419477
0.5,0.0018579327921000007,39,v2整数切点35_部署18_22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.026217228464419477
0.5,0.0018579327921000007,39,问题2_18_22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.026217228464419477
0.5,0.0018579327921000007,39,问题2_16_18,0.8539325842696629,0.06367041198501873,0.08239700374531835,0.9306122448979591,0.0449438202247191
0.5,0.0018579327921000007,40,v2数据切点35.33,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.0149812734082397
0.5,0.0018579327921000007,40,v2整数切点35_开发18_23,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.0149812734082397
0.5,0.0018579327921000007,40,v2整数切点35_部署18_22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.0149812734082397
0.5,0.0018579327921000007,40,问题2_18_22,0.9176029962546817,0.033707865168539325,0.04868913857677903,0.9645669291338582,0.0149812734082397
0.5,0.0018579327921000007,40,问题2_16_18,0.8576779026217228,0.052434456928838954,0.0898876404494382,0.9423868312757202,0.011235955056179775
0.5,0.0018579327921000007,41,v2数据切点35.33,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.00749063670411985
0.5,0.0018579327921000007,41,v2整数切点35_开发18_23,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.00749063670411985
0.5,0.0018579327921000007,41,v2整数切点35_部署18_22,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.00749063670411985
0.5,0.0018579327921000007,41,问题2_18_22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.00749063670411985
0.5,0.0018579327921000007,41,问题2_16_18,0.8614232209737828,0.0599250936329588,0.07865168539325842,0.9349593495934959,0.0149812734082397
0.5,0.0018579327921000007,42,v2数据切点35.33,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.0149812734082397
0.5,0.0018579327921000007,42,v2整数切点35_开发18_23,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.0149812734082397
0.5,0.0018579327921000007,42,v2整数切点35_部署18_22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.0149812734082397
0.5,0.0018579327921000007,42,问题2_18_22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.0149812734082397
0.5,0.0018579327921000007,42,问题2_16_18,0.8539325842696629,0.052434456928838954,0.09363295880149813,0.9421487603305785,0.02247191011235955
0.5,0.0018579327921000007,43,v2数据切点35.33,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.026217228464419477
0.5,0.0018579327921000007,43,v2整数切点35_开发18_23,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.026217228464419477
0.5,0.0018579327921000007,43,v2整数切点35_部署18_22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.026217228464419477
0.5,0.0018579327921000007,43,问题2_18_22,0.9176029962546817,0.033707865168539325,0.04868913857677903,0.9645669291338582,0.026217228464419477
0.5,0.0018579327921000007,43,问题2_16_18,0.850187265917603,0.056179775280898875,0.09363295880149813,0.9380165289256198,0.0299625468164794
0.5,0.0018579327921000007,44,v2数据切点35.33,0.898876404494382,0.033707865168539325,0.06741573033707865,0.963855421686747,0.02247191011235955
0.5,0.0018579327921000007,44,v2整数切点35_开发18_23,0.898876404494382,0.033707865168539325,0.06741573033707865,0.963855421686747,0.02247191011235955
0.5,0.0018579327921000007,44,v2整数切点35_部署18_22,0.898876404494382,0.033707865168539325,0.06741573033707865,0.963855421686747,0.02247191011235955
0.5,0.0018579327921000007,44,问题2_18_22,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.02247191011235955
0.5,0.0018579327921000007,44,问题2_16_18,0.850187265917603,0.07116104868913857,0.07865168539325842,0.9227642276422764,0.0299625468164794
0.5,0.0018579327921000007,45,v2数据切点35.33,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.00749063670411985
0.5,0.0018579327921000007,45,v2整数切点35_开发18_23,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.00749063670411985
0.5,0.0018579327921000007,45,v2整数切点35_部署18_22,0.9138576779026217,0.0299625468164794,0.056179775280898875,0.9682539682539683,0.00749063670411985
0.5,0.0018579327921000007,45,问题2_18_22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.00749063670411985
0.5,0.0018579327921000007,45,问题2_16_18,0.8576779026217228,0.052434456928838954,0.0898876404494382,0.9423868312757202,0.011235955056179775
0.5,0.0018579327921000007,46,v2数据切点35.33,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.0149812734082397
0.5,0.0018579327921000007,46,v2整数切点35_开发18_23,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.0149812734082397
0.5,0.0018579327921000007,46,v2整数切点35_部署18_22,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.0149812734082397
0.5,0.0018579327921000007,46,问题2_18_22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.0149812734082397
0.5,0.0018579327921000007,46,问题2_16_18,0.850187265917603,0.0599250936329588,0.0898876404494382,0.934156378600823,0.0299625468164794
0.5,0.0018579327921000007,47,v2数据切点35.33,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.011235955056179775
0.5,0.0018579327921000007,47,v2整数切点35_开发18_23,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.011235955056179775
0.5,0.0018579327921000007,47,v2整数切点35_部署18_22,0.9026217228464419,0.033707865168539325,0.06367041198501873,0.964,0.011235955056179775
0.5,0.0018579327921000007,47,问题2_18_22,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.011235955056179775
0.5,0.0018579327921000007,47,问题2_16_18,0.8576779026217228,0.06741573033707865,0.0749063670411985,0.9271255060728745,0.0149812734082397
0.5,0.0018579327921000007,48,v2数据切点35.33,0.9101123595505618,0.026217228464419477,0.06367041198501873,0.972,0.011235955056179775
0.5,0.0018579327921000007,48,v2整数切点35_开发18_23,0.9101123595505618,0.026217228464419477,0.06367041198501873,0.972,0.011235955056179775
0.5,0.0018579327921000007,48,v2整数切点35_部署18_22,0.9101123595505618,0.026217228464419477,0.06367041198501873,0.972,0.011235955056179775
0.5,0.0018579327921000007,48,问题2_18_22,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.011235955056179775
0.5,0.0018579327921000007,48,问题2_16_18,0.850187265917603,0.056179775280898875,0.09363295880149813,0.9380165289256198,0.0149812734082397
0.5,0.0018579327921000007,49,v2数据切点35.33,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.0149812734082397
0.5,0.0018579327921000007,49,v2整数切点35_开发18_23,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.0149812734082397
0.5,0.0018579327921000007,49,v2整数切点35_部署18_22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.0149812734082397
0.5,0.0018579327921000007,49,问题2_18_22,0.9213483146067416,0.026217228464419477,0.052434456928838954,0.9723320158102767,0.0149812734082397
0.5,0.0018579327921000007,49,问题2_16_18,0.8614232209737828,0.052434456928838954,0.08614232209737828,0.9426229508196722,0.026217228464419477
0.5,0.0018579327921000007,50,v2数据切点35.33,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.018726591760299626
0.5,0.0018579327921000007,50,v2整数切点35_开发18_23,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.018726591760299626
0.5,0.0018579327921000007,50,v2整数切点35_部署18_22,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.018726591760299626
0.5,0.0018579327921000007,50,问题2_18_22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.018726591760299626
0.5,0.0018579327921000007,50,问题2_16_18,0.8539325842696629,0.0599250936329588,0.08614232209737828,0.9344262295081968,0.02247191011235955
0.5,0.0018579327921000007,51,v2数据切点35.33,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.011235955056179775
0.5,0.0018579327921000007,51,v2整数切点35_开发18_23,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.011235955056179775
0.5,0.0018579327921000007,51,v2整数切点35_部署18_22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.011235955056179775
0.5,0.0018579327921000007,51,问题2_18_22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.011235955056179775
0.5,0.0018579327921000007,51,问题2_16_18,0.8576779026217228,0.056179775280898875,0.08614232209737828,0.9385245901639344,0.011235955056179775
0.5,0.0018579327921000007,52,v2数据切点35.33,0.9026217228464419,0.0299625468164794,0.06741573033707865,0.9678714859437751,0.0149812734082397
0.5,0.0018579327921000007,52,v2整数切点35_开发18_23,0.9026217228464419,0.0299625468164794,0.06741573033707865,0.9678714859437751,0.0149812734082397
0.5,0.0018579327921000007,52,v2整数切点35_部署18_22,0.9026217228464419,0.0299625468164794,0.06741573033707865,0.9678714859437751,0.0149812734082397
0.5,0.0018579327921000007,52,问题2_18_22,0.9063670411985019,0.0299625468164794,0.06367041198501873,0.968,0.0149812734082397
0.5,0.0018579327921000007,52,问题2_16_18,0.8539325842696629,0.06367041198501873,0.08239700374531835,0.9306122448979591,0.02247191011235955
0.5,0.0018579327921000007,53,v2数据切点35.33,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.011235955056179775
0.5,0.0018579327921000007,53,v2整数切点35_开发18_23,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.011235955056179775
0.5,0.0018579327921000007,53,v2整数切点35_部署18_22,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.011235955056179775
0.5,0.0018579327921000007,53,问题2_18_22,0.9138576779026217,0.033707865168539325,0.052434456928838954,0.9644268774703557,0.011235955056179775
0.5,0.0018579327921000007,53,问题2_16_18,0.8539325842696629,0.06367041198501873,0.08239700374531835,0.9306122448979591,0.0149812734082397
0.5,0.0018579327921000007,54,v2数据切点35.33,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.026217228464419477
0.5,0.0018579327921000007,54,v2整数切点35_开发18_23,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.026217228464419477
0.5,0.0018579327921000007,54,v2整数切点35_部署18_22,0.9138576779026217,0.026217228464419477,0.0599250936329588,0.9721115537848606,0.026217228464419477
0.5,0.0018579327921000007,54,问题2_18_22,0.9176029962546817,0.026217228464419477,0.056179775280898875,0.9722222222222222,0.026217228464419477
0.5,0.0018579327921000007,54,问题2_16_18,0.8539325842696629,0.052434456928838954,0.09363295880149813,0.9421487603305785,0.03745318352059925
0.5,0.0018579327921000007,55,v2数据切点35.33,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.0149812734082397
0.5,0.0018579327921000007,55,v2整数切点35_开发18_23,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.0149812734082397
0.5,0.0018579327921000007,55,v2整数切点35_部署18_22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.0149812734082397
0.5,0.0018579327921000007,55,问题2_18_22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.0149812734082397
0.5,0.0018579327921000007,55,问题2_16_18,0.8614232209737828,0.056179775280898875,0.08239700374531835,0.9387755102040817,0.0149812734082397
0.5,0.0018579327921000007,56,v2数据切点35.33,0.9138576779026217,0.03745318352059925,0.04868913857677903,0.9606299212598425,0.02247191011235955
0.5,0.0018579327921000007,56,v2整数切点35_开发18_23,0.9138576779026217,0.03745318352059925,0.04868913857677903,0.9606299212598425,0.02247191011235955
0.5,0.0018579327921000007,56,v2整数切点35_部署18_22,0.9138576779026217,0.03745318352059925,0.04868913857677903,0.9606299212598425,0.02247191011235955
0.5,0.0018579327921000007,56,问题2_18_22,0.9176029962546817,0.03745318352059925,0.0449438202247191,0.9607843137254902,0.02247191011235955
0.5,0.0018579327921000007,56,问题2_16_18,0.846441947565543,0.056179775280898875,0.09737827715355805,0.9377593360995851,0.02247191011235955
0.5,0.0018579327921000007,57,v2数据切点35.33,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.026217228464419477
0.5,0.0018579327921000007,57,v2整数切点35_开发18_23,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.026217228464419477
0.5,0.0018579327921000007,57,v2整数切点35_部署18_22,0.9063670411985019,0.033707865168539325,0.0599250936329588,0.9641434262948207,0.026217228464419477
0.5,0.0018579327921000007,57,问题2_18_22,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.026217228464419477
0.5,0.0018579327921000007,57,问题2_16_18,0.850187265917603,0.06367041198501873,0.08614232209737828,0.930327868852459,0.0299625468164794
0.5,0.0018579327921000007,58,v2数据切点35.33,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.0149812734082397
0.5,0.0018579327921000007,58,v2整数切点35_开发18_23,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.0149812734082397
0.5,0.0018579327921000007,58,v2整数切点35_部署18_22,0.9176029962546817,0.0299625468164794,0.052434456928838954,0.9683794466403162,0.0149812734082397
0.5,0.0018579327921000007,58,问题2_18_22,0.9213483146067416,0.0299625468164794,0.04868913857677903,0.968503937007874,0.0149812734082397
0.5,0.0018579327921000007,58,问题2_16_18,0.8651685393258427,0.056179775280898875,0.07865168539325842,0.9390243902439024,0.011235955056179775
0.5,0.0018579327921000007,59,v2数据切点35.33,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.02247191011235955
0.5,0.0018579327921000007,59,v2整数切点35_开发18_23,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.02247191011235955
0.5,0.0018579327921000007,59,v2整数切点35_部署18_22,0.9101123595505618,0.033707865168539325,0.056179775280898875,0.9642857142857143,0.02247191011235955
0.5,0.0018579327921000007,59,问题2_18_22,0.9101123595505618,0.0299625468164794,0.0599250936329588,0.9681274900398407,0.02247191011235955
0.5,0.0018579327921000007,59,问题2_16_18,0.8539325842696629,0.06367041198501873,0.08239700374531835,0.9306122448979591,0.033707865168539325
0.5,0.0018579327921000007,60,v2数据切点35.33,0.9176029962546817,0.02247191011235955,0.0599250936329588,0.9760956175298805,0.00749063670411985
0.5,0.0018579327921000007,60,v2整数切点35_开发18_23,0.9176029962546817,0.02247191011235955,0.0599250936329588,0.9760956175298805,0.00749063670411985
0.5,0.0018579327921000007,60,v2整数切点35_部署18_22,0.9176029962546817,0.02247191011235955,0.0599250936329588,0.9760956175298805,0.00749063670411985
